 , , Total, Total, Total, Total, Total, Total, Hasta un salario mínimo, Hasta un salario mínimo, Hasta un salario mínimo, Hasta un salario mínimo, Hasta un salario mínimo, Hasta un salario mínimo, Más de 1 hasta 2 salarios mínimos, Más de 1 hasta 2 salarios mínimos, Más de 1 hasta 2 salarios mínimos, Más de 1 hasta 2 salarios mínimos, Más de 1 hasta 2 salarios mínimos, Más de 1 hasta 2 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 2 hasta 3 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 3 hasta 5 salarios mínimos, Más de 5 salarios mínimos, Más de 5 salarios mínimos, Más de 5 salarios mínimos, Más de 5 salarios mínimos, Más de 5 salarios mínimos, Más de 5 salarios mínimos, No recibe ingresos, No recibe ingresos, No recibe ingresos, No recibe ingresos, No recibe ingresos, No recibe ingresos, No especificado, No especificado, No especificado, No especificado, No especificado, No especificado
 , , Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado, Total, Primaria incompleta, Primaria completa, Secundaria completa, Medio superior y superior, No especificado
 Segundo trimestre del 2007, Mujer, 16192179|0.664204250485058|107549.141164149|, 2852947|1.75971966671089|50203.8694398384|, 3364030|1.47892870516392|49751.6053203259|, 5455014|1.10176244081536|60101.2953932196|, 4507423|1.20204469915133|54181.239239828|, 12765|29.9609919223038|3824.52061888208|, 2838216|1.69057188695593|47982.081787085|, 1044585|2.83953542653616|29661.3611352828|, 761029|2.86041813581819|21768.6115348358|, 774000|2.8669391038393|22190.1086637162|, 257918|4.80186728869359|12384.8800736527|, 684|62.5389314812979|427.766291332078|, 4006008|1.41436238191738|56659.4701686007|, 802527|3.11959923107991|25035.6261212087|, 1051819|2.64995623542038|27872.7431758363|, 1505926|2.15597859455298|32467.4422098079|, 642802|3.18135472731568|20449.8118142797|, 2934|52.7082422673339|1546.45982812358|, 3159285|1.4879604255945|47008.9105317433|, 344408|4.29548666390641|14793.9997094268|, 650360|3.28184903964972|21343.8334142659|, 1292678|2.21218899115481|28596.4804070801|, 870409|2.70270803955167|23524.6140199813|, 1430|76.4724243671608|1093.5556684504|, 2227564|1.70157636023776|37903.7024331666|, 116593|9.65501283784616|11257.06911803|, 231891|4.93439939713044|11442.4281059998|, 748468|2.76575608785541|20700.7992756496|, 1129197|2.35279101411842|26567.6455476948|, 1415|65.1478570587838|921.84217738179|, 1422475|2.01792863321498|28704.5303253248|, 30070|15.226127924203|4578.49666680785|, 66061|9.78365455606279|6463.18003628064|, 343345|4.53926618445626|15585.3434810213|, 982867|2.38610320547871|23452.2209925925|, 132|100|132|, 1660238|2.67625765894192|44432.2466316642|, 438638|4.76795059602436|20914.0431353894|, 453506|4.48856014877147|20355.8895882875|, 517433|3.83249348650239|19830.5860220139|, 249904|5.59355039112182|13978.5061694291|, 757|50.434505793587|381.789208857453|, 878393|3.19120355594241|28031.3086511492|, 76126|10.0427363973235|7645.13350982652|, 149364|6.72591135920191|10046.0902425583|, 273164|5.03065040071395|13741.9258606063|, 374326|4.46386867107429|16709.4210416856|, 5413|57.9636768559147|3137.57382821066|
 Primer trimestre del 2007, Total, 42717453|0.45707809195284|195252.119103251|, 8232167|1.12267190887094|92420.2264003435|, 9653947|0.95959887114248|92639.1664326933|, 13595863|0.826608932401349|112384.61799505|, 11206291|0.887340216320083|99437.926800858|, 29185|18.7296297132302|5466.24243180623|, 5669530|1.37347267352766|77869.4452674527|, 2364945|1.96648222088026|46506.2229585966|, 1490175|2.2499643840428|33528.4067599098|, 1315731|2.41039928651844|31714.370636502|, 495443|3.86669137549568|19157.2517514971|, 3236|39.8128762168948|1288.34467437872|, 9148313|1.06837714369362|97738.485125552|, 2074298|2.28039629674894|47302.2147755373|, 2493444|1.77284265617295|44204.8388397851|, 3194025|1.55272504800403|49594.4262145108|, 1380996|2.35702472695603|32550.4171982737|, 5550|32.9433841900553|1828.35782254807|, 9210065|1.03228556942333|95074.1719295089|, 1344768|2.36046588568472|31742.7898816047|, 2327396|1.87982905555022|43751.0662457135|, 3580257|1.56340322436886|55973.8533786919|, 1953546|1.95003845204614|38094.8981784094|, 4098|27.4826627762014|1126.23952056873|, 7688762|0.993483730449829|76386.5995430089|, 779276|3.02785108101674|23595.316790104|, 1489168|2.13170006203971|31744.5951798755|, 2670970|1.51872380172938|40564.6571270512|, 2744176|1.66915184514486|45804.4643380224|, 5172|41.9537137952492|2169.84607749029|, 4895197|1.30084194753852|63678.7759906474|, 191421|5.69975808558182|10910.5339250016|, 469443|3.75166559048599|17611.9314979452|, 1118160|2.4205782029875|27065.9372345251|, 3115734|1.59718798542019|49764.1291056519|, 439|41.9989345272316|184.375322574547|, 3550771|2.02756778499867|71994.288915075|, 1129030|3.29061333587713|37152.0117460536|, 953165|3.19077068947859|30413.3094423686|, 1018555|2.92456553868616|29788.3085225648|, 446130|4.29883452958853|19178.3904868533|, 3891|41.5951709809213|1618.46810286765|, 2554815|2.14710471036397|54854.5532060853|, 348429|4.94299852087332|17222.8403162937|, 431156|3.90251482085208|16825.926800993|, 698165|4.03802807891122|28192.0987371305|, 1070266|3.08043383773405|32968.8360177627|, 6799|59.1405782953415|4020.96791830027|
 Primer trimestre del 2007, Hombre, 26786676|0.504142408739787|135042.993607722|, 5449001|1.26031493637118|68674.5734860149|, 6344514|1.10667532447902|70213.1708961169|, 8198111|0.984633889004026|80721.3791641669|, 6777208|0.983424077717869|66648.6952690217|, 17842|17.1990942572417|3068.66239737706|, 2741741|1.99836380922581|54789.9598867058|, 1257990|2.705064782238|34029.4444540758|, 704780|3.30614015499887|23301.0145844011|, 558497|3.7604531490484|21002.0180238409|, 217707|5.44157257041468|11846.6843958727|, 2767|45.8995500734992|1270.04055053372|, 5180604|1.38862819424723|71939.3277762996|, 1324270|2.90057204680469|38411.4054442205|, 1412130|2.37665730685965|33561.4908273571|, 1696459|2.12739536363189|36090.390111916|, 743395|3.16046615590951|23494.7473797235|, 4350|39.0629169551006|1699.23688754688|, 6206942|1.20729069669047|74935.8333149734|, 1048763|2.66694875678681|27969.97179014|, 1701733|2.22096491743305|37794.8929183809|, 2312990|1.84659728371539|42711.6105126086|, 1140468|2.45257465816286|27970.8291524568|, 2988|34.9151335270889|1043.26418978942|, 5484819|1.11435504591932|61120.3572860416|, 671707|3.24406121181803|21790.5862440665|, 1265450|2.26715894579264|28689.7628795329|, 1906347|1.74643433569554|33293.0985655018|, 1639082|2.01693026164101|33059.1408711107|, 2233|36.9057308124573|824.104969042172|, 3552035|1.43471311156059|50961.5118722211|, 163554|5.98413733077196|9787.29596997078|, 408171|3.95867534824288|16158.1647556765|, 815155|2.89681824677276|23613.5587794805|, 2164716|1.76381692074616|38181.6270940994|, 439|41.9989345272316|184.375322574547|, 1902385|2.61313011863773|49711.7954074464|, 705761|4.07734637140512|28776.3205242925|, 541748|4.21269752472038|22822.2045862221|, 471017|4.01532951323581|18912.8846133579|, 181202|5.66988686384591|10273.9483950261|, 2657|50.1115631008155|1331.46423158867|, 1718150|2.34638734838164|40314.4542262191|, 276956|5.59104712489984|15484.7404752376|, 310502|4.9627038201937|15409.2946157778|, 437646|4.39450491292062|19232.3749712006|, 690638|3.44370908478966|23783.5635490096|, 2408|47.1232625115933|1134.72816127917|
 Primer trimestre del 2007, Mujer, 15930777|0.692396882950103|110304.203377732|, 2783166|1.68102472291671|46785.708539812|, 3309433|1.45686024688781|48213.8137743867|, 5397752|1.19167738500869|64323.7898828544|, 4429083|1.26224566459133|55905.9081486515|, 11343|39.2517302744996|4452.32376503648|, 2927789|1.68406903157826|49305.9878589548|, 1106955|2.65693330079765|29411.0560198446|, 785395|2.7976933615967|21972.9437773124|, 757234|2.93919027499343|22256.5480869438|, 277736|5.1545018615839|14315.9072902887|, 469|46.1407446527552|216.400092421422|, 3967709|1.40644167280913|55803.5128317985|, 750028|3.10348779454776|23277.0274356907|, 1081314|2.54384226283102|27506.9225259086|, 1497566|2.15875873679402|32328.8368642567|, 637601|3.25925939089157|20781.0704689186|, 1200|56.2688240107749|675.225888129299|, 3003123|1.59033106846505|47759.5980932196|, 296005|4.66489506109858|13808.3226256049|, 625663|3.29269315782833|20601.1627920634|, 1267267|2.50598377371084|31757.5053895922|, 813078|2.80587851696996|22813.980928209|, 1110|38.2444900527877|424.513839585943|, 2203943|1.64928474861465|36349.2957671602|, 107569|7.4137248273032|7974.86965948178|, 223718|5.11840049678812|11450.7832234044|, 764623|2.77483428939672|21217.0211886139|, 1105094|2.32547075798509|25698.6378182477|, 2939|68.2972977841554|2007.25758187633|, 1343162|2.1463392401078|28828.8130642167|, 27867|13.4725546777749|3754.39681205553|, 61272|9.2530279775731|5669.51530241859|, 303005|4.30926174276568|13057.2785436672|, 951018|2.56524350081127|24395.9274365454|, , 1648386|2.59754900336181|42817.6341145556|, 423269|4.62831924344472|19590.240578536|, 411417|4.24414319894202|17461.1266247913|, 547538|3.99609349554302|21880.1304036263|, 264928|5.67042411810073|15022.5412076019|, 1234|49.7038028708791|613.344927426648|, 836665|3.1761179988781|26573.4676553134|, 71473|9.64157658716171|6891.12403414209|, 120654|7.69854609845789|9288.60380963338|, 260519|5.59513631928448|14576.3931876367|, 379628|4.53084780321719|17200.3668983974|, 4391|87.8509413477622|3857.53483458024|
 Cuarto trimestre del 2006, Total, 43109908|0.480852911599197|207295.247805735|, 8493177|1.1042966570528|93789.8696885775|, 9800894|0.979567964148695|96006.4178241716|, 13678695|0.816085842542149|111629.893339521|, 11109131|0.896607621269605|99605.3152028242|, 28011|18.8173733972037|5270.93446229072|, 5633395|1.31125665566032|73868.2668771356|, 2375960|1.9990451264285|47496.5125858905|, 1470863|2.31634153989722|34070.2106639785|, 1290473|2.32495087148933|30002.8632598345|, 489850|4.02728351857963|19727.6483157623|, 6249|35.5570382210243|2221.95931843181|, 8822930|1.06159777807906|93664.0288414712|, 2115624|2.02450222875689|42830.8550321156|, 2441769|1.78462637146837|43576.4535043396|, 3015656|1.65682349162925|49964.0970347271|, 1247086|2.41912140371631|30168.5243487496|, 2795|27.5034943346345|768.722666653035|, 9391305|0.996435263639245|93578.2747359156|, 1349849|2.58316151135887|34868.7798294626|, 2391958|1.86440180228951|44595.7080620081|, 3672157|1.51784645030334|55737.7046740657|, 1969625|1.90236143817083|37469.3864765721|, 7716|52.0517457682867|4016.312703481|, 7793944|1.00947914508922|78678.2392599326|, 808718|2.87242219799321|23229.7953511667|, 1509947|2.18232497503449|32951.9504907841|, 2795754|1.51600377306484|42383.7361256112|, 2675714|1.78903134065647|47869.3620463329|, 3811|39.2388861400845|1495.39395079862|, 5128340|1.28907703038407|66108.2529799985|, 218873|5.04677428760101|11046.026286501|, 496762|3.58608871916339|17814.3260430904|, 1171121|2.36939197908186|27748.4470393433|, 3240619|1.63484602378811|52979.1308676221|, 965|37.7523448615824|364.31012791427|, 3791983|1.98645156870646|75325.9057885822|, 1282099|3.07775770402711|39459.9007457546|, 1013998|3.36153679037149|34085.9158236311|, 1039736|2.90096410938375|30162.3681923422|, 454224|4.40892742462423|20026.4065052252|, 1926|43.4668446564838|837.171428083878|, 2548011|2.12755861638732|54210.4275769967|, 342054|4.7137261335706|16123.4887889236|, 475597|4.24105497928847|20170.3302498466|, 693798|3.33953298434239|23169.6130547078|, 1032013|2.9734991290605|30686.8975667911|, 4549|37.8599339220886|1722.24839411581|
 Cuarto trimestre del 2006, Hombre, 26996701|0.520081658077458|140404.890187014|, 5617292|1.21524609393908|68263.9216151527|, 6438515|1.09755248111476|70666.081129446|, 8209859|1.00363293750115|82396.8490464025|, 6713893|0.999852231584758|67129.0089867129|, 17142|18.561123401292|3181.74777344948|, 2760507|1.94689257664689|53744.1058608178|, 1288191|2.62120611955237|33766.1413235229|, 691924|3.51517320950249|24322.327078118|, 546320|3.82096194311082|20874.679287603|, 229551|5.69204496584652|13066.1461395503|, 4521|41.8295909797317|1891.11580819367|, 4966720|1.3579840150444|67447.2636720135|, 1360854|2.51755780883366|34260.2861438252|, 1435289|2.26341549079815|32486.5535637218|, 1524570|2.27560744496492|34693.2284237016|, 643827|3.27477594556677|21083.8917270642|, 2180|33.3666041483432|727.391970433882|, 6252640|1.16974429395063|73139.8996212745|, 1044139|2.92091894597431|30498.4538733066|, 1717191|2.15756647239231|37049.5372829382|, 2341174|1.83141515585699|42876.6154609834|, 1147778|2.4324988036453|27919.6861185039|, 2358|42.1836484743155|994.690431024361|, 5529244|1.16380800652886|64349.7843725168|, 683949|2.98814975578964|20437.4203732257|, 1277424|2.36176053070061|30169.695841697|, 1981227|1.72685409699359|34212.8996202431|, 1583400|2.14263525895798|33926.4866903406|, 3244|44.923471697588|1457.31742186975|, 3712989|1.34833839313946|50063.656220045|, 183071|5.36465221655822|9821.1224593753|, 427290|3.81838862742775|16315.592766136|, 854662|2.68118558921711|22915.0743805147|, 2247190|1.71668674440927|38577.2128516908|, 776|43.7446947029146|339.458830894617|, 2060667|2.45348949944649|50558.2484635591|, 796775|3.76425351501373|29992.6309442507|, 561306|4.24801148745041|23844.3433597484|, 513888|4.08101919727087|20971.8679324713|, 187789|6.6988125124225|12579.6330289531|, 909|70.7418640708762|643.043544404265|, 1713934|2.19888937013376|37687.5125371084|, 260313|4.95629514239012|12901.88057401|, 328091|4.76996724216623|15649.8332244956|, 448018|3.96693111176733|17772.5654283178|, 674358|3.29681748605149|22232.3524625871|, 3154|48.4346049934115|1527.6274414922|
 Cuarto trimestre del 2006, Mujer, 16113207|0.732369454503113|118008.206208857|, 2875885|1.72526778658545|49616.7174842429|, 3362379|1.4901154825992|50103.3300626643|, 5468836|1.17449661228908|64231.2935516454|, 4395238|1.25977916968441|55370.2927820536|, 10869|38.5562461007599|4190.6783886916|, 2872888|1.66849452125059|47933.9788816656|, 1087769|2.78006027382933|30240.6338400305|, 778939|3.0309252484995|23609.0588214095|, 744153|2.87725845323919|21411.205097533|, 260299|5.19882936790783|13532.5008563704|, 1728|67.50732401406|1166.52655896296|, 3856210|1.45651372067224|56166.227747935|, 754770|3.06755634925441|23152.9950572675|, 1006480|2.60128285668312|26181.3916959443|, 1491086|2.28599080883835|34086.0889118753|, 603259|3.29678052025431|19888.1251986809|, 615|40.468862908334|248.883506886254|, 3138665|1.55765309461151|48889.5125019883|, 305710|4.8523512149806|14834.1228993172|, 674767|3.24541320717253|21898.9773356419|, 1330983|2.29749855614769|30579.3152075713|, 821847|2.78970911929529|22927.1407056547|, 5358|72.6249733653981|3891.24607291803|, 2264700|1.87396570845749|42439.7013994368|, 124769|9.57972352050846|11952.5252393032|, 232523|5.90151388306013|13722.3771263079|, 814527|2.77913715031743|22636.8224563661|, 1092314|2.58033632643343|28185.3749407181|, 567|59.1365677900308|335.304339369475|, 1415351|2.16375370892096|30624.7097567499|, 35802|13.3498644205219|4779.51845983526|, 69472|9.38763893389118|6521.78052015288|, 316459|4.65268050258078|14723.8261916621|, 993429|2.50104273672116|24846.0838489816|, 189|70.7908035586595|133.794618725867|, 1731316|2.72551829163594|47187.3342660197|, 485324|4.85474475837054|23561.2414511142|, 452692|4.35982609239975|19736.5839342063|, 525848|3.90481256241901|20533.3787632291|, 266435|5.21100265237429|13883.9349168534|, 1017|52.7090760584934|536.051303514878|, 834077|3.24291643012025|27048.4200728541|, 81741|10.0565222601236|8220.30186064761|, 147506|7.48427793476417|11039.7590104532|, 245780|4.90555589454876|12056.8752776219|, 357655|4.33351973452308|15499.0500065085|, 1395|54.5889785410288|761.516250647352|
 Tercer trimestre del 2006, Total, 42776447|0.473792900210295|202671.76884822|, 8416950|1.12865111230097|94997.9997968166|, 9733671|0.991271208391967|96487.0781425985|, 13570430|0.824502640197477|111888.55363615|, 11026469|0.923466931099443|101825.794882931|, 28927|18.1286482409839|5244.07407666941|, 5513771|1.31478906457859|72494.4581539057|, 2332637|2.09908636460237|48964.0652026697|, 1472642|2.24174157946238|33012.8280306264|, 1268561|2.45081991496997|31090.1456215423|, 435130|4.00833488403807|17441.4675809148|, 4801|41.7996073202242|2006.79914744396|, 8602700|1.07564132778457|92534.1965053231|, 2043270|2.11646256281937|43245.0446073193|, 2429784|1.81474912905719|44094.4839779711|, 2896165|1.77106249697711|51292.8921655771|, 1228434|2.41501924615786|29666.9175263469|, 5047|35.517180330757|1792.5520912933|, 9540450|1.04729686304833|99916.8335706948|, 1350400|2.51638525433533|33981.2664745443|, 2389546|1.9201661387186|45883.2531611048|, 3742907|1.5188615533817|56849.5754018324|, 2053837|2.03398613429461|41774.7598010124|, 3760|23.476302102331|882.708959047646|, 7574032|1.0420224499134|78923.1138036245|, 777424|3.00738623074491|23380.1423305063|, 1456732|2.21463821038272|32261.3434948724|, 2739457|1.53575109568423|42071.2408932983|, 2597356|1.71644763646392|44582.2556725539|, 3063|24.0982116732522|738.128223551715|, 5177036|1.293102079075|66944.3601504614|, 223478|5.19796324386004|11616.3042981135|, 491033|3.7070271136757|18202.7264470952|, 1185287|2.36905579339417|28080.110341848|, 3276653|1.62319567676922|53186.489838729|, 585|39.0720358571687|228.571409764437|, 3919010|2.10920365592951|82659.9021962431|, 1334547|3.13111768333049|41786.2371093565|, 1054623|3.42287745972481|36098.4529520736|, 1070846|2.97184941716525|31823.9306097373|, 455939|4.37940775999313|19967.4279468351|, 3055|45.0084213652386|1375.00727270804|, 2449448|2.15205839491501|52713.5513130779|, 355194|5.02175849598384|17836.9848722248|, 439311|4.23192699416593|18591.3207973403|, 667207|3.53008392842579|23552.9670763318|, 979120|3.15641107251663|30905.0520932248|, 8616|48.0321820236454|4138.45280315729|
 Tercer trimestre del 2006, Hombre, 26825115|0.522778426813256|140235.914187847|, 5585693|1.2337111552449|68911.3176387333|, 6387231|1.13017838331584|72187.104054448|, 8121477|0.997282074049757|80994.0342690739|, 6713057|1.02469681884595|68788.4815263155|, 17657|17.425335043848|3076.79140869225|, 2702376|1.97693161227968|53424.1254266592|, 1266099|2.85073115487951|36093.078644618|, 699340|3.35016067964209|23429.013697009|, 528013|3.83105694158322|20228.4786889618|, 205641|5.84750557656766|12024.8689427095|, 3283|51.6064183203957|1694.23871345859|, 4866316|1.41380747993139|68800.3396050981|, 1305010|2.64159541239621|34473.0842913117|, 1387495|2.34645848554209|32556.9941639722|, 1535239|2.34963041918964|36072.4425512628|, 634139|3.14490537945924|19943.0715242491|, 4433|40.0526379645662|1775.53344096922|, 6326170|1.22098972905569|77241.8859426021|, 1046623|2.82770200092706|29595.3795131628|, 1715986|2.23392699318651|38333.8744533014|, 2361300|1.8973063013521|44801.0936938271|, 1199512|2.56084083095939|30717.5930682576|, 2749|28.7717541660383|790.935522024394|, 5418002|1.1604227902451|62871.7299839353|, 674576|3.17325930681987|21406.0457015732|, 1237992|2.3472624934406|29058.9218877951|, 1940451|1.78241617306168|34586.9124543372|, 1562405|2.05702242145352|32139.0211639109|, 2578|26.9887616043146|695.77027415923|, 3722838|1.41462922120793|52664.354206233|, 183955|5.42344659013849|9976.70117488926|, 425071|4.00255631566569|17013.7061565633|, 848939|2.61583300026118|22206.8265140872|, 2264288|1.81783578836478|41161.0376156492|, 585|39.0720358571687|228.571409764437|, 2140026|2.62108300382469|56091.8577634294|, 839014|3.7109319775327|31135.2388219762|, 600700|4.1210781269933|24755.3163088488|, 493995|4.22204497320419|20856.6910653801|, 204158|5.98592484549108|12220.7444460577|, 2159|58.3208031150854|1259.14613925469|, 1649387|2.33022270248322|38434.3903258069|, 270416|5.25068128088882|14198.6822925283|, 320647|5.28472424394065|16945.3097464684|, 413540|4.1062441224336|16980.9619439119|, 642914|3.44503316301345|22148.6005096563|, 1870|42.633570361185|797.24776575416|
 Tercer trimestre del 2006, Mujer, 15951332|0.691676262539173|110331.577002815|, 2831257|1.72660451614991|48884.6112258105|, 3346440|1.46981531838068|49186.4877404185|, 5448953|1.15070213877653|62701.2187119277|, 4313412|1.29299169654702|55772.0589978626|, 11270|37.8027003068021|4260.3643245766|, 2811395|1.66203408141855|46726.343063297|, 1066538|2.74918754231044|29321.1298300069|, 773302|2.91951551929153|22576.6719009918|, 740548|3.19571498767055|23665.8034268945|, 229489|5.42715245497802|12454.7178974045|, 1518|70.8527959828389|1075.54544301949|, 3736384|1.4475626228334|54086.4982295277|, 738260|3.2678446564495|24125.1899607041|, 1042289|2.52669657562681|26335.4804711349|, 1360926|2.3690550675631|32241.0863687838|, 594295|3.37540634679378|20059.8711486781|, 614|40.1339416252569|246.422401579077|, 3214280|1.53367970425679|49296.7599979852|, 303777|4.75161740887634|14434.3208161623|, 673560|3.31187146506562|22307.441440096|, 1381607|2.2585466986299|31204.2392865395|, 854325|2.86910142833488|24511.450777622|, 1011|37.0357635194731|374.431569181873|, 2156030|1.7382597549375|37477.401794379|, 102848|7.81090910850301|8033.36379991317|, 218740|5.07149749630045|11093.3936234076|, 799006|2.69363363589255|21522.2943687997|, 1034951|2.48820899463533|25751.7438720683|, 485|47.9171886355406|232.398364882372|, 1454198|2.06757480396899|30066.631447821|, 39523|14.4385534470407|5706.54947887389|, 65962|9.43832662817046|6225.7090104738|, 336348|4.31971714689204|14529.2822292284|, 1012365|2.46780682300572|24983.2125437219|, , 1778984|2.73989856183784|48742.3570313253|, 495533|4.57169179187633|22654.2414870385|, 453923|4.65397939421683|21125.4828856109|, 576851|3.93475092260725|22697.6500445691|, 251781|6.10343620091372|15367.2927010226|, 896|61.6568607614277|552.445472422392|, 800061|3.26982980754678|26160.6330565569|, 84778|10.1625634766155|8615.61806420511|, 118664|7.24861784543961|8601.49988011246|, 253667|5.38319936025825|13655.4003211863|, 336206|4.86826883481489|16367.4119187777|, 6746|60.0959935809234|4054.0757269691|
 Segundo trimestre del 2006, Total, 42351538|0.442311016848627|187325.518378832|, 8540347|1.09819378789317|93789.5602185208|, 9715012|0.970620002012633|94295.8496699276|, 13351911|0.807461543674644|107811.546670665|, 10718359|0.884827989729044|94839.040471642|, 25909|14.5475191555148|3769.11673800232|, 5678304|1.3715445794982|77880.4707194293|, 2440037|2.03973187908639|49770.2125505032|, 1485924|2.37594129774242|35304.6819690661|, 1283455|2.57307134675849|33024.2128535391|, 465053|3.76795579410847|17522.9914591753|, 3835|44.5227665148271|1707.44809584362|, 8958714|1.03600896863477|92813.080514339|, 2149161|2.15174944310255|46244.5598488772|, 2494649|1.81413718455839|45256.3551332141|, 3023964|1.64397075698292|49713.0838616909|, 1284008|2.31884736415067|29774.1856634837|, 6932|27.8772882341785|1932.45362039325|, 9403438|0.992334877428958|93313.5949514081|, 1428200|2.40366357172862|34329.1231314282|, 2405281|1.8459922446097|44401.3007210707|, 3607108|1.4713344664384|53072.6232456569|, 1958349|1.96243584076258|38431.3426632157|, 4500|30.8753753238074|1389.39188957133|, 7537754|0.961003305670713|72438.0651133264|, 819798|2.93453502190931|24057.2594189121|, 1439675|2.05751600338175|29621.5435216861|, 2653277|1.53404237580704|40702.3935275417|, 2621697|1.68818298713199|44259.0427281499|, 3307|31.3801669626021|1037.74212145325|, 4875044|1.23182889117255|60052.2004493741|, 206694|5.39814688950416|11157.6457317917|, 490569|3.4885308327516|17113.6508209212|, 1120922|2.25725315833112|25302.0472474284|, 3056103|1.58877472605562|48554.5920662276|, 756|35.149946756097|265.733597476093|, 3595295|1.98111866984923|71227.0604811559|, 1148515|3.07823763696944|35354.0209962395|, 999255|3.30833685704192|33058.7214608343|, 1022667|3.05252609408388|31217.1770305848|, 422783|4.08233089596109|17259.4010318712|, 2075|54.6868199831226|1134.75151464979|, 2302989|2.09146546033363|48166.219490283|, 347942|5.3716436491343|18690.2043456709|, 399659|4.21700883469314|16853.6553386463|, 640518|3.33225983865489|21343.7240733555|, 910366|3.14099019945331|28594.5068391551|, 4504|41.3187740218388|1860.99758194362|
 Segundo trimestre del 2006, Hombre, 26691557|0.491887741824277|131292.49698504|, 5722875|1.20813401366431|69139.9994344913|, 6361958|1.08818468914568|69229.8528858785|, 8049675|0.974465910077374|78441.3387470208|, 6537903|1.00765295111599|65879.3725206011|, 19146|17.5886290785039|3367.51892337035|, 2806389|1.95352624076646|54823.5455329833|, 1352280|2.7497664160559|37184.5412910407|, 710144|3.41139899537996|24225.8452817511|, 522035|3.78362895863514|19751.8674342109|, 220199|5.33382108487057|11745.0206906742|, 1731|60.5233837676452|1047.65977301794|, 5093849|1.33272356851183|67886.9261674043|, 1398987|2.59938759223168|36365.0944949343|, 1426808|2.3062014933019|32905.0674025509|, 1601067|2.13837464487978|34236.8107755374|, 661902|3.08540304994976|20422.3444956785|, 5085|35.9909354130638|1830.13906575429|, 6359319|1.19271691807172|75848.6735871496|, 1099516|2.70094807389567|29697.3562241747|, 1757744|2.09622709486911|36846.3059864361|, 2336001|1.82838036809584|42710.9836825226|, 1162396|2.53520065907964|29469.0710531154|, 3662|37.0898441887014|1358.23009419025|, 5388135|1.08445940989389|58432.1370252863|, 715167|3.23926539671686|23166.157159738|, 1217803|2.23414180093923|27207.445876092|, 1888733|1.75631389293532|33172.080079454|, 1563235|2.03376688117383|31792.5557049177|, 3197|32.3525714308448|1034.31170864411|, 3530604|1.35817822096|47951.8945963427|, 175968|5.91787493997315|10413.566174372|, 421481|3.89219407385816|16404.8585044381|, 808422|2.67883123984093|21656.2610857469|, 2124109|1.76451779360243|37480.2812605107|, 624|36.9599872921535|230.630320703038|, 1947915|2.51983037379102|49084.1538256313|, 713246|3.59133796210682|25615.0743612084|, 549668|4.20261123493186|23100.4091228252|, 489147|4.09009935295272|20006.5982819876|, 194212|6.1089805216891|11864.3732507828|, 1642|67.8191042048866|1113.58969104424|, 1565346|2.27281448220025|35577.4105845423|, 267711|5.85405748933984|15671.9558452866|, 278310|4.8218478395558|13419.6847222677|, 404270|4.03384464550709|16307.6237483915|, 611850|3.46744484646155|21215.561293075|, 3205|55.1078435750745|1766.20638658114|
